TGL,Airline,delay,delay_normalized
2023-01-29,Batik Air,21.0,0.4541666666666666
2023-01-29,Lion Air,4.0,0.4364583333333333
2023-01-29,Batik Air,18.0,0.4510416666666667
2023-01-29,Lion Air,17.0,0.45
2023-01-29,Garuda Indonesia,10.0,0.4427083333333333
2023-01-29,Citilink,1.0,0.4333333333333333
2023-01-29,Garuda Indonesia,15.0,0.4479166666666667
2023-01-29,Citilink,16.0,0.4489583333333333
2023-01-29,Wings Air,5.0,0.4375
2023-01-30,,23.0,0.45625
2023-01-30,,2.0,0.434375
2023-01-30,Wings Air,1.0,0.4333333333333333
2023-01-30,Batik Air,13.0,0.4458333333333333
2023-01-30,Garuda Indonesia,1.0,0.4333333333333333
2023-01-30,Citilink,16.0,0.4489583333333333
2023-01-30,Batik Air,5.0,0.4375
2023-01-30,Lion Air,38.0,0.471875
2023-01-30,Batik Air,13.0,0.4458333333333333
2023-01-30,Citilink,23.0,0.45625
2023-01-30,,36.0,0.4697916666666666
2023-01-30,Lion Air,13.0,0.4458333333333333
2023-01-30,Batik Air,9.0,0.4416666666666666
2023-01-30,Garuda Indonesia,14.0,0.446875
2023-01-30,NamAir,14.0,0.446875
2023-01-30,Lion Air,15.0,0.4479166666666667
2023-01-30,Garuda Indonesia,5.0,0.4375
2023-01-30,Batik Air,7.0,0.4395833333333333
2023-01-30,Lion Air,22.0,0.4552083333333333
2023-01-30,Citilink,45.0,0.4791666666666667
2023-01-31,Wings Air,6.0,0.4385416666666666
2023-01-31,Batik Air,8.0,0.440625
2023-01-31,Citilink,19.0,0.4520833333333333
2023-01-31,Batik Air,5.0,0.4375
2023-01-31,Batik Air,23.0,0.45625
2023-01-31,Garuda Indonesia,17.0,0.45
2023-01-31,Lion Air,10.0,0.4427083333333333
2023-01-31,Citilink,15.0,0.4479166666666667
2023-01-31,Batik Air,5.0,0.4375
2023-01-31,Wings Air,6.0,0.4385416666666666
2023-01-31,,35.0,0.46875
2023-01-31,Citilink,19.0,0.4520833333333333
2023-01-31,,24.0,0.4572916666666666
2023-01-31,Lion Air,4.0,0.4364583333333333
2023-01-31,Wings Air,12.0,0.4447916666666666
2023-01-31,Batik Air,9.0,0.4416666666666666
2023-01-31,,27.0,0.4604166666666666
2023-01-31,Lion Air,13.0,0.4458333333333333
2023-01-31,Wings Air,2.0,0.434375
2023-01-31,NamAir,14.0,0.446875
2023-01-31,Garuda Indonesia,7.0,0.4395833333333333
2023-02-01,Batik Air,8.0,0.440625
2023-02-01,Citilink,30.0,0.4635416666666667
2023-02-01,Batik Air,29.0,0.4625
2023-02-01,Wings Air,8.0,0.440625
2023-02-01,Wings Air,17.0,0.45
2023-02-01,,11.0,0.44375
2023-02-01,Garuda Indonesia,3.0,0.4354166666666667
2023-02-01,Lion Air,7.0,0.4395833333333333
2023-02-01,Citilink,66.0,0.5010416666666667
2023-02-01,Batik Air,56.0,0.490625
2023-02-01,Lion Air,20.0,0.453125
2023-02-01,Citilink,39.0,0.4729166666666666
2023-02-01,Wings Air,393.0,0.8416666666666667
2023-02-01,Lion Air,19.0,0.4520833333333333
2023-02-01,Batik Air,14.0,0.446875
2023-02-01,Garuda Indonesia,4.0,0.4364583333333333
2023-02-01,Batik Air,29.0,0.4625
2023-02-01,Lion Air,12.0,0.4447916666666666
2023-02-01,Wings Air,12.0,0.4447916666666666
2023-02-01,Garuda Indonesia,6.0,0.4385416666666666
2023-02-02,Batik Air,27.0,0.4604166666666666
2023-02-02,Citilink,19.0,0.4520833333333333
2023-02-02,Batik Air,2.0,0.434375
2023-02-02,Batik Air,9.0,0.4416666666666666
2023-02-02,,4.0,0.4364583333333333
2023-02-02,Lion Air,87.0,0.5229166666666667
2023-02-02,Citilink,89.0,0.525
2023-02-02,Citilink,48.0,0.4822916666666667
2023-02-02,Batik Air,15.0,0.4479166666666667
2023-02-02,,19.0,0.4520833333333333
2023-02-02,Garuda Indonesia,12.0,0.4447916666666666
2023-02-02,Wings Air,10.0,0.4427083333333333
2023-02-02,Lion Air,2.0,0.434375
2023-02-02,Batik Air,2.0,0.434375
2023-02-02,Lion Air,11.0,0.44375
2023-02-02,Batik Air,6.0,0.4385416666666666
2023-02-02,Garuda Indonesia,9.0,0.4416666666666666
2023-02-02,Wings Air,13.0,0.4458333333333333
2023-02-02,Wings Air,4.0,0.4364583333333333
2023-02-02,NamAir,7.0,0.4395833333333333
2023-02-02,,70.0,0.5052083333333334
2023-02-02,Garuda Indonesia,16.0,0.4489583333333333
2023-02-02,Lion Air,1.0,0.4333333333333333
2023-02-03,,14.0,0.446875
2023-02-03,Batik Air,26.0,0.459375
2023-02-03,Citilink,25.0,0.4583333333333333
2023-02-03,Wings Air,9.0,0.4416666666666666
2023-02-03,Citilink,26.0,0.459375
2023-02-03,,36.0,0.4697916666666666
2023-02-03,Garuda Indonesia,17.0,0.45
2023-02-03,Batik Air,115.0,0.5520833333333334
2023-02-03,Citilink,107.0,0.54375
2023-02-03,Wings Air,32.0,0.465625
2023-02-03,Batik Air,69.0,0.5041666666666667
2023-02-03,Lion Air,11.0,0.44375
2023-02-03,Lion Air,11.0,0.44375
2023-02-03,Citilink,31.0,0.4645833333333333
2023-02-03,Batik Air,62.0,0.496875
2023-02-03,Lion Air,4.0,0.4364583333333333
2023-02-03,Batik Air,23.0,0.45625
2023-02-03,Garuda Indonesia,10.0,0.4427083333333333
2023-02-03,Wings Air,18.0,0.4510416666666667
2023-02-03,Lion Air,16.0,0.4489583333333333
2023-02-03,,25.0,0.4583333333333333
2023-02-03,NamAir,158.0,0.596875
2023-02-03,Garuda Indonesia,4.0,0.4364583333333333
2023-02-04,Batik Air,1.0,0.4333333333333333
2023-02-04,Citilink,17.0,0.45
2023-02-04,Citilink,79.0,0.5145833333333333
2023-02-04,Lion Air,201.0,0.6416666666666667
2023-02-04,Garuda Indonesia,21.0,0.4541666666666666
2023-02-04,,246.0,0.6885416666666667
2023-02-04,Batik Air,14.0,0.446875
2023-02-04,My Indo Airlines,117.0,0.5541666666666667
2023-02-04,Citilink,62.0,0.496875
2023-02-04,Batik Air,29.0,0.4625
2023-02-04,Lion Air,5.0,0.4375
2023-02-04,Batik Air,14.0,0.446875
2023-02-04,Garuda Indonesia,4.0,0.4364583333333333
2023-02-04,Lion Air,8.0,0.440625
2023-02-04,Garuda Indonesia,12.0,0.4447916666666666
2023-02-04,Batik Air,13.0,0.4458333333333333
2023-02-04,Lion Air,4.0,0.4364583333333333
2023-02-05,Batik Air,3.0,0.4354166666666667
2023-02-05,,4.0,0.4364583333333333
2023-02-05,Wings Air,2.0,0.434375
2023-02-05,My Indo Airlines,84.0,0.5197916666666667
2023-02-05,Batik Air,33.0,0.4666666666666667
2023-02-05,Batik Air,6.0,0.4385416666666666
2023-02-05,Garuda Indonesia,31.0,0.4645833333333333
2023-02-05,Citilink,76.0,0.5114583333333333
2023-02-05,Citilink,39.0,0.4729166666666666
2023-02-05,Citilink,70.0,0.5052083333333334
2023-02-05,,57.0,0.4916666666666666
2023-02-05,Batik Air,4.0,0.4364583333333333
2023-02-05,Lion Air,20.0,0.453125
2023-02-05,Lion Air,14.0,0.446875
2023-02-05,Batik Air,15.0,0.4479166666666667
2023-02-05,Citilink,29.0,0.4625
2023-02-05,Garuda Indonesia,6.0,0.4385416666666666
2023-02-05,NamAir,4.0,0.4364583333333333
2023-02-05,Wings Air,3.0,0.4354166666666667
2023-02-05,Lion Air,16.0,0.4489583333333333
2023-02-05,Garuda Indonesia,4.0,0.4364583333333333
2023-02-05,Batik Air,16.0,0.4489583333333333
2023-02-05,Wings Air,5.0,0.4375
2023-02-05,Wings Air,13.0,0.4458333333333333
2023-02-06,Batik Air,19.0,0.4520833333333333
2023-02-06,,7.0,0.4395833333333333
2023-02-06,,2.0,0.434375
2023-02-06,Citilink,12.0,0.4447916666666666
2023-02-06,Citilink,29.0,0.4625
2023-02-06,Sriwijaya Air,10.0,0.4427083333333333
2023-02-06,Citilink,29.0,0.4625
2023-02-06,Batik Air,5.0,0.4375
2023-02-06,Lion Air,38.0,0.471875
2023-02-06,Batik Air,7.0,0.4395833333333333
2023-02-06,Batik Air,176.0,0.615625
2023-02-06,Lion Air,5.0,0.4375
2023-02-06,NamAir,1.0,0.4333333333333333
2023-02-06,Wings Air,3.0,0.4354166666666667
2023-02-06,Lion Air,14.0,0.446875
2023-02-06,Garuda Indonesia,1.0,0.4333333333333333
2023-02-06,Lion Air,10.0,0.4427083333333333
2023-02-07,,16.0,0.4489583333333333
2023-02-07,Batik Air,19.0,0.4520833333333333
2023-02-07,Citilink,27.0,0.4604166666666666
2023-02-07,Batik Air,18.0,0.4510416666666667
2023-02-07,Batik Air,68.0,0.503125
2023-02-07,Batik Air,11.0,0.44375
2023-02-07,Lion Air,2.0,0.434375
2023-02-07,Citilink,31.0,0.4645833333333333
2023-02-07,Citilink,33.0,0.4666666666666667
2023-02-07,Wings Air,1.0,0.4333333333333333
2023-02-07,,13.0,0.4458333333333333
2023-02-07,Wings Air,16.0,0.4489583333333333
2023-02-07,Garuda Indonesia,9.0,0.4416666666666666
2023-02-07,Batik Air,36.0,0.4697916666666666
2023-02-07,Lion Air,9.0,0.4416666666666666
2023-02-07,Batik Air,15.0,0.4479166666666667
2023-02-07,Garuda Indonesia,6.0,0.4385416666666666
2023-02-07,Lion Air,2.0,0.434375
2023-02-07,Lion Air,8.0,0.440625
2023-02-07,NamAir,27.0,0.4604166666666666
2023-02-07,Garuda Indonesia,26.0,0.459375
2023-02-08,Wings Air,1.0,0.4333333333333333
2023-02-08,Lion Air,6.0,0.4385416666666666
2023-02-08,Batik Air,20.0,0.453125
2023-02-08,Citilink,20.0,0.453125
2023-02-08,Garuda Indonesia,15.0,0.4479166666666667
2023-02-08,Lion Air,9.0,0.4416666666666666
2023-02-08,My Indo Airlines,8.0,0.440625
2023-02-08,Garuda Indonesia,14.0,0.446875
2023-02-08,Wings Air,16.0,0.4489583333333333
2023-02-08,NamAir,23.0,0.45625
2023-02-08,Batik Air,2.0,0.434375
2023-02-08,,6.0,0.4385416666666666
2023-02-08,Batik Air,31.0,0.4645833333333333
2023-02-08,,3.0,0.4354166666666667
2023-02-08,Batik Air,32.0,0.465625
2023-02-08,Garuda Indonesia,13.0,0.4458333333333333
2023-02-08,Lion Air,45.0,0.4791666666666667
2023-02-08,Citilink,91.0,0.5270833333333333
2023-02-08,Citilink,45.0,0.4791666666666667
2023-02-08,Batik Air,51.0,0.4854166666666666
2023-02-08,Lion Air,24.0,0.4572916666666666
2023-02-08,Citilink,45.0,0.4791666666666667
2023-02-08,Batik Air,6.0,0.4385416666666666
2023-02-09,Citilink,52.0,0.4864583333333333
2023-02-09,Lion Air,6.0,0.4385416666666666
2023-02-09,Batik Air,11.0,0.44375
2023-02-09,Garuda Indonesia,13.0,0.4458333333333333
2023-02-09,Batik Air,4.0,0.4364583333333333
2023-02-09,Lion Air,7.0,0.4395833333333333
2023-02-09,Wings Air,8.0,0.440625
2023-02-09,NamAir,25.0,0.4583333333333333
2023-02-09,Garuda Indonesia,4.0,0.4364583333333333
2023-02-09,My Indo Airlines,11.0,0.44375
2023-02-09,Lion Air,4.0,0.4364583333333333
2023-02-09,Citilink,5.0,0.4375
2023-02-09,Batik Air,5.0,0.4375
2023-02-09,Batik Air,25.0,0.4583333333333333
2023-02-09,,15.0,0.4479166666666667
2023-02-09,Garuda Indonesia,13.0,0.4458333333333333
2023-02-09,Lion Air,44.0,0.478125
2023-02-09,Citilink,46.0,0.4802083333333333
2023-02-09,Batik Air,24.0,0.4572916666666666
2023-02-10,Batik Air,20.0,0.453125
2023-02-10,,36.0,0.4697916666666666
2023-02-10,Batik Air,26.0,0.459375
2023-02-10,,89.0,0.525
2023-02-10,Citilink,40.0,0.4739583333333333
2023-02-10,Lion Air,16.0,0.4489583333333333
2023-02-10,Sriwijaya Air,15.0,0.4479166666666667
2023-02-10,Citilink,107.0,0.54375
2023-02-10,Citilink,29.0,0.4625
2023-02-10,Garuda Indonesia,13.0,0.4458333333333333
2023-02-10,Batik Air,7.0,0.4395833333333333
2023-02-10,Batik Air,5.0,0.4375
2023-02-10,Batik Air,11.0,0.44375
2023-02-10,Lion Air,15.0,0.4479166666666667
2023-02-10,Lion Air,18.0,0.4510416666666667
2023-02-10,Batik Air,7.0,0.4395833333333333
2023-02-10,Garuda Indonesia,10.0,0.4427083333333333
2023-02-10,,8.0,0.440625
2023-02-10,Wings Air,1.0,0.4333333333333333
2023-02-10,Lion Air,7.0,0.4395833333333333
2023-02-10,NamAir,13.0,0.4458333333333333
2023-02-10,Garuda Indonesia,13.0,0.4458333333333333
2023-02-10,Citilink,13.0,0.4458333333333333
2023-02-11,Wings Air,1.0,0.4333333333333333
2023-02-11,Batik Air,10.0,0.4427083333333333
2023-02-11,Citilink,29.0,0.4625
2023-02-11,Citilink,101.0,0.5375
2023-02-11,Lion Air,13.0,0.4458333333333333
2023-02-11,Garuda Indonesia,14.0,0.446875
2023-02-11,,15.0,0.4479166666666667
2023-02-11,Batik Air,19.0,0.4520833333333333
2023-02-11,My Indo Airlines,83.0,0.51875
2023-02-11,Batik Air,18.0,0.4510416666666667
2023-02-11,Batik Air,8.0,0.440625
2023-02-11,Wings Air,41.0,0.475
2023-02-11,Lion Air,31.0,0.4645833333333333
2023-02-11,Batik Air,31.0,0.4645833333333333
2023-02-11,Garuda Indonesia,19.0,0.4520833333333333
2023-02-11,Lion Air,2.0,0.434375
2023-02-11,Garuda Indonesia,13.0,0.4458333333333333
2023-02-11,Wings Air,5.0,0.4375
2023-02-11,Batik Air,9.0,0.4416666666666666
2023-02-11,Lion Air,13.0,0.4458333333333333
2023-02-11,Citilink,27.0,0.4604166666666666
2023-02-12,Citilink,18.0,0.4510416666666667
2023-02-12,Batik Air,23.0,0.45625
2023-02-12,,26.0,0.459375
2023-02-12,My Indo Airlines,86.0,0.521875
2023-02-12,Batik Air,71.0,0.50625
2023-02-12,Batik Air,13.0,0.4458333333333333
2023-02-12,Garuda Indonesia,23.0,0.45625
2023-02-12,Lion Air,59.0,0.49375
2023-02-12,Citilink,74.0,0.509375
2023-02-12,Citilink,81.0,0.5166666666666667
2023-02-12,,36.0,0.4697916666666666
2023-02-12,Batik Air,5.0,0.4375
2023-02-12,Lion Air,50.0,0.484375
2023-02-12,Lion Air,10.0,0.4427083333333333
2023-02-12,Batik Air,24.0,0.4572916666666666
2023-02-12,Citilink,44.0,0.478125
2023-02-12,Garuda Indonesia,4.0,0.4364583333333333
2023-02-12,NamAir,60.0,0.4947916666666667
2023-02-12,,26.0,0.459375
2023-02-12,Wings Air,3.0,0.4354166666666667
2023-02-12,Batik Air,3.0,0.4354166666666667
2023-02-12,Wings Air,22.0,0.4552083333333333
2023-02-13,NamAir,24.0,0.4572916666666666
2023-02-13,,2.0,0.434375
2023-02-13,Wings Air,3.0,0.4354166666666667
2023-02-13,Batik Air,44.0,0.478125
2023-02-13,,28.0,0.4614583333333333
2023-02-13,Citilink,11.0,0.44375
2023-02-13,Lion Air,103.0,0.5395833333333333
2023-02-13,Batik Air,32.0,0.465625
2023-02-13,Citilink,38.0,0.471875
2023-02-13,Sriwijaya Air,53.0,0.4875
2023-02-13,Batik Air,18.0,0.4510416666666667
2023-02-13,Garuda Indonesia,7.0,0.4395833333333333
2023-02-13,Batik Air,9.0,0.4416666666666666
2023-02-13,Lion Air,25.0,0.4583333333333333
2023-02-13,Lion Air,19.0,0.4520833333333333
2023-02-13,Lion Air,10.0,0.4427083333333333
2023-02-13,Garuda Indonesia,1.0,0.4333333333333333
2023-02-13,Wings Air,2.0,0.434375
2023-02-13,Garuda Indonesia,23.0,0.45625
2023-02-13,,150.0,0.5885416666666666
2023-02-13,,135.0,0.5729166666666666
2023-02-13,,20.0,0.453125
2023-02-13,Batik Air,30.0,0.4635416666666667
2023-02-14,Citilink,17.0,0.45
2023-02-14,Wings Air,12.0,0.4447916666666666
2023-02-14,Batik Air,28.0,0.4614583333333333
2023-02-14,Garuda Indonesia,7.0,0.4395833333333333
2023-02-14,Lion Air,50.0,0.484375
2023-02-14,Citilink,56.0,0.490625
2023-02-14,Citilink,56.0,0.490625
2023-02-14,,101.0,0.5375
2023-02-14,,52.0,0.4864583333333333
2023-02-14,Batik Air,9.0,0.4416666666666666
2023-02-14,Wings Air,20.0,0.453125
2023-02-14,Batik Air,16.0,0.4489583333333333
2023-02-14,Lion Air,21.0,0.4541666666666666
2023-02-14,Batik Air,12.0,0.4447916666666666
2023-02-14,Wings Air,19.0,0.4520833333333333
2023-02-14,Lion Air,24.0,0.4572916666666666
2023-02-14,Garuda Indonesia,3.0,0.4354166666666667
2023-02-14,Wings Air,10.0,0.4427083333333333
2023-02-14,NamAir,65.0,0.5
2023-02-14,Lion Air,30.0,0.4635416666666667
2023-02-14,Garuda Indonesia,12.0,0.4447916666666666
2023-02-14,,18.0,0.4510416666666667
2023-02-15,,90.0,0.5260416666666666
2023-02-15,Batik Air,75.0,0.5104166666666666
2023-02-15,Citilink,44.0,0.478125
2023-02-15,Batik Air,30.0,0.4635416666666667
2023-02-15,Batik Air,9.0,0.4416666666666666
2023-02-15,Wings Air,15.0,0.4479166666666667
2023-02-15,Garuda Indonesia,28.0,0.4614583333333333
2023-02-15,Lion Air,52.0,0.4864583333333333
2023-02-15,Citilink,32.0,0.465625
2023-02-15,Batik Air,134.0,0.571875
2023-02-15,,53.0,0.4875
2023-02-15,Lion Air,14.0,0.446875
2023-02-15,Batik Air,7.0,0.4395833333333333
2023-02-15,Citilink,30.0,0.4635416666666667
2023-02-15,Lion Air,4.0,0.4364583333333333
2023-02-15,Batik Air,10.0,0.4427083333333333
2023-02-15,Garuda Indonesia,9.0,0.4416666666666666
2023-02-15,My Indo Airlines,5.0,0.4375
2023-02-15,,7.0,0.4395833333333333
2023-02-15,Wings Air,7.0,0.4395833333333333
2023-02-15,Wings Air,2.0,0.434375
2023-02-15,NamAir,42.0,0.4760416666666666
2023-02-15,Garuda Indonesia,9.0,0.4416666666666666
2023-02-15,,6.0,0.4385416666666666
2023-02-15,Lion Air,14.0,0.446875
2023-02-16,Batik Air,73.0,0.5083333333333333
2023-02-16,,97.0,0.5333333333333333
2023-02-16,Garuda Indonesia,17.0,0.45
2023-02-16,Citilink,3.0,0.4354166666666667
2023-02-16,Citilink,49.0,0.4833333333333333
2023-02-16,Citilink,66.0,0.5010416666666667
2023-02-16,Batik Air,6.0,0.4385416666666666
2023-02-16,Batik Air,4.0,0.4364583333333333
2023-02-16,Lion Air,30.0,0.4635416666666667
2023-02-16,Citilink,59.0,0.49375
2023-02-16,Batik Air,2.0,0.434375
2023-02-16,Lion Air,15.0,0.4479166666666667
2023-02-16,Batik Air,15.0,0.4479166666666667
2023-02-16,Garuda Indonesia,8.0,0.440625
2023-02-16,NamAir,14.0,0.446875
2023-02-16,Wings Air,10.0,0.4427083333333333
2023-02-16,Lion Air,14.0,0.446875
2023-02-16,Garuda Indonesia,12.0,0.4447916666666666
2023-02-16,Batik Air,9.0,0.4416666666666666
2023-02-16,Lion Air,7.0,0.4395833333333333
2023-02-17,Citilink,44.0,0.478125
2023-02-17,Batik Air,10.0,0.4427083333333333
2023-02-17,,2.0,0.434375
2023-02-17,Batik Air,27.0,0.4604166666666666
2023-02-17,Batik Air,29.0,0.4625
2023-02-17,Garuda Indonesia,20.0,0.453125
2023-02-17,Lion Air,197.0,0.6375
2023-02-17,Citilink,51.0,0.4854166666666666
2023-02-17,,2.0,0.434375
2023-02-17,Lion Air,23.0,0.45625
2023-02-17,Citilink,55.0,0.4895833333333333
2023-02-17,Citilink,15.0,0.4479166666666667
2023-02-17,Wings Air,4.0,0.4364583333333333
2023-02-17,Batik Air,19.0,0.4520833333333333
2023-02-17,Batik Air,13.0,0.4458333333333333
2023-02-17,Garuda Indonesia,13.0,0.4458333333333333
2023-02-17,,26.0,0.459375
2023-02-17,Lion Air,33.0,0.4666666666666667
2023-02-17,Lion Air,10.0,0.4427083333333333
2023-02-17,Wings Air,9.0,0.4416666666666666
2023-02-17,Garuda Indonesia,13.0,0.4458333333333333
2023-02-18,Batik Air,23.0,0.45625
2023-02-18,Batik Air,8.0,0.440625
2023-02-18,Citilink,35.0,0.46875
2023-02-18,Citilink,34.0,0.4677083333333333
2023-02-18,Lion Air,47.0,0.48125
2023-02-18,Garuda Indonesia,17.0,0.45
2023-02-18,,61.0,0.4958333333333333
2023-02-18,Batik Air,27.0,0.4604166666666666
2023-02-18,My Indo Airlines,44.0,0.478125
2023-02-18,Citilink,23.0,0.45625
2023-02-18,Batik Air,5.0,0.4375
2023-02-18,Wings Air,15.0,0.4479166666666667
2023-02-18,Lion Air,11.0,0.44375
2023-02-18,Batik Air,20.0,0.453125
2023-02-18,Garuda Indonesia,5.0,0.4375
2023-02-18,Wings Air,81.0,0.5166666666666667
2023-02-18,Lion Air,9.0,0.4416666666666666
2023-02-18,Garuda Indonesia,7.0,0.4395833333333333
2023-02-18,Lion Air,8.0,0.440625
2023-02-18,Batik Air,5.0,0.4375
2023-02-20,,8.0,0.440625
2023-02-20,Wings Air,28.0,0.4614583333333333
2023-02-20,,42.0,0.4760416666666666
2023-02-20,Batik Air,40.0,0.4739583333333333
2023-02-20,,114.0,0.5510416666666667
2023-02-20,Batik Air,18.0,0.4510416666666667
2023-02-20,Lion Air,212.0,0.653125
2023-02-20,Citilink,47.0,0.48125
2023-02-20,Citilink,17.0,0.45
2023-02-20,Batik Air,25.0,0.4583333333333333
2023-02-20,Garuda Indonesia,74.0,0.509375
2023-02-20,Citilink,59.0,0.49375
2023-02-20,Wings Air,6.0,0.4385416666666666
2023-02-20,,20.0,0.453125
2023-02-20,Lion Air,18.0,0.4510416666666667
2023-02-20,Batik Air,3.0,0.4354166666666667
2023-02-20,Garuda Indonesia,21.0,0.4541666666666666
2023-02-20,NamAir,21.0,0.4541666666666666
2023-02-20,Lion Air,8.0,0.440625
2023-02-20,Garuda Indonesia,3.0,0.4354166666666667
2023-02-20,Lion Air,2.0,0.434375
2023-02-20,Batik Air,11.0,0.44375
2023-02-21,Garuda Indonesia,18.0,0.4510416666666667
2023-02-21,Wings Air,2.0,0.434375
2023-02-21,Batik Air,3.0,0.4354166666666667
2023-02-21,,73.0,0.5083333333333333
2023-02-21,Garuda Indonesia,17.0,0.45
2023-02-21,Batik Air,16.0,0.4489583333333333
2023-02-21,Citilink,62.0,0.496875
2023-02-21,Citilink,37.0,0.4708333333333333
2023-02-21,Batik Air,8.0,0.440625
2023-02-21,Lion Air,120.0,0.5572916666666666
2023-02-21,Citilink,18.0,0.4510416666666667
2023-02-21,Garuda Indonesia,19.0,0.4520833333333333
2023-02-21,Wings Air,11.0,0.44375
2023-02-21,Lion Air,10.0,0.4427083333333333
2023-02-21,Batik Air,51.0,0.4854166666666666
2023-02-21,NamAir,11.0,0.44375
2023-02-21,Lion Air,6.0,0.4385416666666666
2023-02-21,Wings Air,3.0,0.4354166666666667
2023-02-21,Batik Air,18.0,0.4510416666666667
2023-02-21,Lion Air,8.0,0.440625
2023-02-21,Batik Air,39.0,0.4729166666666666
2023-02-22,Citilink,36.0,0.4697916666666666
2023-02-22,Batik Air,12.0,0.4447916666666666
2023-02-22,,4.0,0.4364583333333333
2023-02-22,Wings Air,28.0,0.4614583333333333
2023-02-22,Batik Air,7.0,0.4395833333333333
2023-02-22,Citilink,31.0,0.4645833333333333
2023-02-22,Garuda Indonesia,19.0,0.4520833333333333
2023-02-22,Lion Air,49.0,0.4833333333333333
2023-02-22,Citilink,39.0,0.4729166666666666
2023-02-22,Batik Air,26.0,0.459375
2023-02-22,,3.0,0.4354166666666667
2023-02-22,Wings Air,2.0,0.434375
2023-02-22,Batik Air,71.0,0.50625
2023-02-22,Batik Air,8.0,0.440625
2023-02-22,Lion Air,13.0,0.4458333333333333
2023-02-22,Lion Air,3.0,0.4354166666666667
2023-02-22,Garuda Indonesia,10.0,0.4427083333333333
2023-02-22,Batik Air,6.0,0.4385416666666666
2023-02-22,Lion Air,11.0,0.44375
2023-02-22,Wings Air,18.0,0.4510416666666667
2023-02-22,NamAir,21.0,0.4541666666666666
2023-02-22,Citilink,16.0,0.4489583333333333
2023-02-22,Garuda Indonesia,15.0,0.4479166666666667
2023-02-22,,118.0,0.5552083333333333
2023-02-23,Batik Air,5.0,0.4375
2023-02-23,Wings Air,4.0,0.4364583333333333
2023-02-23,Batik Air,22.0,0.4552083333333333
2023-02-23,Garuda Indonesia,22.0,0.4552083333333333
2023-02-23,Lion Air,37.0,0.4708333333333333
2023-02-23,Citilink,155.0,0.59375
2023-02-23,Citilink,30.0,0.4635416666666667
2023-02-23,Batik Air,90.0,0.5260416666666666
2023-02-23,,15.0,0.4479166666666667
2023-02-23,Citilink,23.0,0.45625
2023-02-23,Batik Air,17.0,0.45
2023-02-23,Lion Air,8.0,0.440625
2023-02-23,Batik Air,113.0,0.55
2023-02-23,Lion Air,5.0,0.4375
2023-02-23,Batik Air,10.0,0.4427083333333333
2023-02-23,Wings Air,13.0,0.4458333333333333
2023-02-23,,135.0,0.5729166666666666
2023-02-23,Garuda Indonesia,177.0,0.6166666666666667
2023-02-23,Lion Air,26.0,0.459375
2023-02-23,Wings Air,28.0,0.4614583333333333
2023-02-23,NamAir,24.0,0.4572916666666666
2023-02-23,Garuda Indonesia,21.0,0.4541666666666666
2023-02-23,My Indo Airlines,32.0,0.465625
2023-02-24,Batik Air,40.0,0.4739583333333333
2023-02-24,Citilink,157.0,0.5958333333333333
2023-02-24,Batik Air,24.0,0.4572916666666666
2023-02-24,,7.0,0.4395833333333333
2023-02-24,,53.0,0.4875
2023-02-24,Batik Air,26.0,0.459375
2023-02-24,Lion Air,19.0,0.4520833333333333
2023-02-24,Citilink,64.0,0.4989583333333333
2023-02-24,Sriwijaya Air,77.0,0.5125
2023-02-24,Citilink,46.0,0.4802083333333333
2023-02-24,Batik Air,18.0,0.4510416666666667
2023-02-24,Garuda Indonesia,26.0,0.459375
2023-02-24,Wings Air,53.0,0.4875
2023-02-24,Garuda Indonesia,31.0,0.4645833333333333
2023-02-24,Batik Air,28.0,0.4614583333333333
2023-02-24,Lion Air,4.0,0.4364583333333333
2023-02-24,Batik Air,10.0,0.4427083333333333
2023-02-24,Garuda Indonesia,9.0,0.4416666666666666
2023-02-24,My Indo Airlines,502.0,0.9552083333333332
